Datetime,Open,High,Low,Close,Volume
2023-01-03 01:41:00,4177.50,4178.50,4177.50,4177.50,132
2023-01-03 01:42:00,4177.75,4178.00,4177.00,4177.00,100
2023-01-03 01:43:00,4177.00,4177.50,4177.00,4177.25,57
2023-01-03 01:44:00,4177.25,4177.25,4176.75,4177.00,101
2023-01-03 01:45:00,4177.00,4177.00,4175.75,4175.75,194
2023-01-03 01:46:00,4175.75,4177.25,4175.75,4176.75,128
2023-01-03 01:47:00,4176.75,4176.75,4176.00,4176.75,113
2023-01-03 01:48:00,4176.50,4177.75,4176.25,4177.25,179
2023-01-03 01:49:00,4177.25,4177.25,4176.50,4176.75,73
2023-01-03 01:50:00,4176.75,4177.50,4176.50,4177.25,62
2023-01-03 01:51:00,4177.00,4177.00,4176.50,4177.00,82
2023-01-03 01:52:00,4177.00,4177.25,4176.25,4176.25,74
2023-01-03 01:53:00,4176.50,4176.75,4176.25,4176.75,174
2023-01-03 01:54:00,4177.00,4177.00,4176.75,4177.00,83
2023-01-03 01:55:00,4176.75,4177.75,4176.75,4177.75,169
2023-01-03 01:56:00,4177.75,4178.25,4177.50,4178.00,116
2023-01-03 01:57:00,4178.00,4178.50,4178.00,4178.50,121
2023-01-03 01:58:00,4178.50,4178.50,4177.75,4178.50,158
2023-01-03 01:59:00,4178.25,4180.00,4178.25,4180.00,195
2023-01-03 02:00:00,4179.75,4182.25,4179.00,4182.00,803
2023-01-03 02:01:00,4182.00,4182.00,4179.75,4180.25,395
2023-01-03 02:02:00,4180.50,4181.50,4180.25,4180.50,294
2023-01-03 02:03:00,4180.25,4180.50,4177.25,4177.75,441
2023-01-03 02:04:00,4178.00,4178.25,4177.00,4177.25,126
2023-01-03 02:05:00,4177.50,4177.50,4176.00,4177.00,241
2023-01-03 02:06:00,4177.00,4177.00,4175.75,4176.25,226
2023-01-03 02:07:00,4176.25,4176.75,4175.50,4176.50,162
2023-01-03 02:08:00,4176.50,4176.75,4175.50,4175.50,118
2023-01-03 02:09:00,4175.50,4176.50,4175.25,4176.25,121
2023-01-03 02:10:00,4176.25,4177.00,4175.25,4176.00,164
2023-01-03 02:11:00,4176.00,4176.75,4175.75,4176.50,82
2023-01-03 02:12:00,4176.50,4176.75,4176.25,4176.50,55
2023-01-03 02:13:00,4176.75,4177.75,4176.75,4177.50,124
2023-01-03 02:14:00,4177.50,4177.50,4176.50,4177.25,81
2023-01-03 02:15:00,4177.50,4178.25,4177.25,4178.25,126
2023-01-03 02:16:00,4178.25,4178.75,4177.75,4178.50,104
2023-01-03 02:17:00,4178.75,4178.75,4178.00,4178.25,80
2023-01-03 02:18:00,4178.50,4179.00,4177.75,4178.00,160
2023-01-03 02:19:00,4178.25,4179.75,4178.25,4179.00,166
2023-01-03 02:20:00,4179.00,4179.00,4178.00,4178.25,110
2023-01-03 02:21:00,4178.25,4178.50,4176.75,4176.75,160
2023-01-03 02:22:00,4177.00,4178.25,4177.00,4178.25,141
2023-01-03 02:23:00,4178.00,4178.50,4177.25,4177.50,126
2023-01-03 02:24:00,4177.25,4177.50,4176.75,4177.25,78
2023-01-03 02:25:00,4177.25,4179.50,4177.25,4179.00,154
2023-01-03 02:26:00,4179.00,4179.00,4177.75,4178.25,162
2023-01-03 02:27:00,4178.25,4180.75,4178.25,4180.50,265
2023-01-03 02:28:00,4180.75,4181.25,4180.25,4180.75,197
2023-01-03 02:29:00,4180.75,4181.25,4180.00,4181.00,165
2023-01-03 02:30:00,4181.00,4182.00,4181.00,4181.25,246
2023-01-03 02:31:00,4181.25,4181.50,4180.50,4181.25,150
2023-01-03 02:32:00,4181.25,4181.75,4181.00,4181.25,102
2023-01-03 02:33:00,4181.25,4182.75,4180.75,4182.50,268
2023-01-03 02:34:00,4182.50,4183.25,4182.25,4182.50,217
2023-01-03 02:35:00,4182.50,4183.25,4181.75,4183.00,153
2023-01-03 02:36:00,4183.00,4183.25,4182.00,4182.75,148
2023-01-03 02:37:00,4182.75,4183.00,4181.50,4181.75,178
2023-01-03 02:38:00,4181.75,4182.25,4181.00,4181.25,199
2023-01-03 02:39:00,4181.00,4182.25,4181.00,4181.75,139
2023-01-03 02:40:00,4182.00,4182.50,4181.00,4181.00,355
2023-01-03 02:41:00,4181.00,4185.50,4180.50,4185.00,1241
